,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
11,677bc5ffbdde592def4a906b,ITC,EQ,N,461.75,441.25,455.6,442.65,445.35,481.6,22009958,9907771203.05,461.75,441.25,286532,INE154A01025,2025-01-06,2025-01-05T18:30:00.000Z,2025-01-06T12:01:03.017Z,2025-01-06T12:01:03.017Z,0,,450.15,06-Jan-2025,"[{'symbol': 'ITC', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Demerger', 'exDate': '06-Jan-2025', 'recDate': '06-Jan-2025', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'ITC Limited', 'isin': 'INE154A01025', 'ndEndDate': '-', 'caBroadcastDate': None}]"
12,677d177e4dc23e55ab67ec10,ITC,EQ,N,447.6,440.15,445.5,441.1,441.1,442.65,14294780,6332098307.3,461.75,440.15,180441,INE154A01025,2025-01-07,2025-01-06T18:30:00.000Z,2025-01-07T12:01:02.698Z,2025-01-07T12:01:02.698Z,0,,442.97,07-Jan-2025,
13,677e68fe1929c3530f91a7a0,ITC,EQ,N,452.05,437.1,443.0,449.55,449.65,441.1,13482926,5997660207.25,461.75,437.1,163390,INE154A01025,2025-01-08,2025-01-07T18:30:00.000Z,2025-01-08T12:01:02.423Z,2025-01-08T12:01:02.423Z,0,,444.83,08-Jan-2025,
14,677fba7ece0ce8107d7ac8e3,ITC,EQ,N,460.65,446.05,449.4,450.1,450.45,449.55,19732649,8931846709.45,461.75,437.1,214398,INE154A01025,2025-01-09,2025-01-08T18:30:00.000Z,2025-01-09T12:01:02.767Z,2025-01-09T12:01:02.767Z,0,,452.64,09-Jan-2025,
15,67810bfe11979eb8d87a109f,ITC,EQ,N,452.0,442.5,449.95,444.9,443.85,450.1,9145729,4075202264.9,461.75,437.1,169176,INE154A01025,2025-01-10,2025-01-09T18:30:00.000Z,2025-01-10T12:01:02.434Z,2025-01-10T12:01:02.434Z,0,,445.59,10-Jan-2025,
16,6785007ef698772ea6b7a664,ITC,EQ,N,444.0,435.0,435.0,439.05,439.0,444.9,17799607,7836665097.95,461.75,435.0,172276,INE154A01025,2025-01-13,2025-01-12T18:30:00.000Z,2025-01-13T12:01:02.609Z,2025-01-13T12:01:02.609Z,0,,440.27,13-Jan-2025,
17,678651db1348b6abf2448fc1,ITC,EQ,N,441.5,435.85,441.0,436.6,436.95,439.05,18048459,7905915833.35,461.75,435.0,233131,INE154A01025,2025-01-14,2025-01-13T18:30:00.000Z,2025-01-14T12:00:27.829Z,2025-01-14T12:00:27.829Z,0,,438.04,14-Jan-2025,
18,6787a37e94a5d092266d4394,ITC,EQ,N,441.8,435.35,436.6,437.35,437.0,436.6,9786805,4286512512.75,461.75,435.0,123376,INE154A01025,2025-01-15,2025-01-14T18:30:00.000Z,2025-01-15T12:01:02.710Z,2025-01-15T12:01:02.710Z,0,,437.99,15-Jan-2025,
19,6788f4fe748f5194b2560950,ITC,EQ,N,439.45,431.1,438.05,432.85,432.9,437.35,15774070,6824178083.4,461.75,431.1,197000,INE154A01025,2025-01-16,2025-01-15T18:30:00.000Z,2025-01-16T12:01:02.141Z,2025-01-16T12:01:02.141Z,0,,432.62,16-Jan-2025,
20,678a465a787f18b4d1f64af5,ITC,EQ,N,441.8,432.5,433.0,440.2,439.65,432.85,11270061,4945104351.05,461.75,431.1,119845,INE154A01025,2025-01-17,2025-01-16T18:30:00.000Z,2025-01-17T12:00:26.927Z,2025-01-17T12:00:26.927Z,0,,438.78,17-Jan-2025,
21,678e3afef442ad421000b073,ITC,EQ,N,441.2,436.0,439.0,437.7,437.45,440.2,8742771,3825927431.85,461.75,431.1,152896,INE154A01025,2025-01-20,2025-01-19T18:30:00.000Z,2025-01-20T12:01:02.242Z,2025-01-20T12:01:02.242Z,0,,437.61,20-Jan-2025,
22,678fb41aa0045952afaa3eaa,ITC,EQ,N,447.0,435.25,438.0,437.55,437.95,437.7,15686500,6905471880.05,461.75,431.1,216692,INE154A01025,2025-01-21,2025-01-20T18:30:00.000Z,2025-01-21T14:50:02.551Z,2025-01-21T14:50:02.551Z,0,,440.22,21-Jan-2025,
23,6790ddfe6811fb546bf43abc,ITC,EQ,N,441.95,436.55,439.9,437.0,436.75,437.55,9619648,4220997156.1,461.75,431.1,133708,INE154A01025,2025-01-22,2025-01-21T18:30:00.000Z,2025-01-22T12:01:02.269Z,2025-01-22T12:01:02.269Z,0,,438.79,22-Jan-2025,
24,67922f5bcddd7fa4c75c2743,ITC,EQ,N,441.85,434.1,435.0,440.2,440.45,437.0,8888248,3907165756.85,461.75,431.1,131321,INE154A01025,2025-01-23,2025-01-22T18:30:00.000Z,2025-01-23T12:00:27.337Z,2025-01-23T12:00:27.337Z,0,,439.59,23-Jan-2025,
25,679380fe1f9f18c3abe4ab93,ITC,EQ,N,445.0,439.05,439.4,441.6,441.4,440.2,9665384,4277228029.7,461.75,431.1,141694,INE154A01025,2025-01-24,2025-01-23T18:30:00.000Z,2025-01-24T12:01:02.650Z,2025-01-24T12:01:02.650Z,0,,442.53,24-Jan-2025,
26,6797757e44d6ef8205dde84a,ITC,EQ,N,445.0,436.55,440.8,440.1,439.9,441.6,10480203,4615646516.45,461.75,431.1,155397,INE154A01025,2025-01-27,2025-01-26T18:30:00.000Z,2025-01-27T12:01:02.471Z,2025-01-27T12:01:02.471Z,0,,440.42,27-Jan-2025,
27,6798c6dcf7a72500b185770e,ITC,EQ,N,441.8,434.5,440.0,435.45,434.65,440.1,20813072,9098282699.2,461.75,431.1,174411,INE154A01025,2025-01-28,2025-01-27T18:30:00.000Z,2025-01-28T12:00:28.219Z,2025-01-28T12:00:28.219Z,0,,437.14,28-Jan-2025,
28,679a187e1ebe3f2eba4093a7,ITC,EQ,N,437.5,430.1,435.95,433.35,433.25,435.45,15158510,6566456115.0,461.75,430.1,270156,INE154A01025,2025-01-29,2025-01-28T18:30:00.000Z,2025-01-29T12:01:02.703Z,2025-01-29T12:01:02.703Z,0,,433.19,29-Jan-2025,
29,679b69dbfb205480640b6ed5,ITC,EQ,N,438.0,431.45,433.0,436.2,436.0,433.35,22496695,9785477722.4,461.75,430.1,206602,INE154A01025,2025-01-30,2025-01-29T18:30:00.000Z,2025-01-30T12:00:27.767Z,2025-01-30T12:00:27.767Z,0,,434.97,30-Jan-2025,
30,679cbb5beffdd7263288a560,ITC,EQ,N,448.2,435.1,436.5,447.5,447.7,436.2,13546181,6011029618.05,461.75,430.1,292498,INE154A01025,2025-01-31,2025-01-30T18:30:00.000Z,2025-01-31T12:00:27.950Z,2025-01-31T12:00:27.950Z,0,,443.74,31-Jan-2025,
31,679e0cfe33c09fe0ea339ea0,ITC,EQ,N,471.5,439.55,448.0,462.55,461.55,447.5,30393007,13957038228.1,471.5,430.1,308264,INE154A01025,2025-02-01,2025-01-31T18:30:00.000Z,2025-02-01T12:01:02.780Z,2025-02-01T12:01:02.780Z,0,,459.22,01-Feb-2025,
32,67a0afdb400fd867a9ce1434,ITC,EQ,N,465.2,452.3,462.0,454.35,453.5,462.55,16991730,7778230238.5,471.5,430.1,278444,INE154A01025,2025-02-03,2025-02-02T18:30:00.000Z,2025-02-03T12:00:27.079Z,2025-02-03T12:00:27.079Z,0,,457.77,03-Feb-2025,
33,67a228d5e53b05312b6077da,ITC,EQ,N,460.35,448.75,458.0,455.15,454.3,454.35,18923681,8598691176.9,471.5,430.1,219082,INE154A01025,2025-02-04,2025-02-03T18:30:00.000Z,2025-02-04T14:48:53.312Z,2025-02-04T14:48:53.312Z,0,,454.39,04-Feb-2025,
34,67a352feca4e5dca2cfe0360,ITC,EQ,N,455.85,446.5,455.15,448.15,448.5,455.15,12836283,5776523794.2,471.5,430.1,155466,INE154A01025,2025-02-05,2025-02-04T18:30:00.000Z,2025-02-05T12:01:02.257Z,2025-02-05T12:01:02.257Z,0,,450.02,05-Feb-2025,
35,67a4a47e88a27e3805e958f2,ITC,EQ,N,450.0,438.2,450.0,441.1,442.75,448.15,17469129,7715280524.95,471.5,430.1,164798,INE154A01025,2025-02-06,2025-02-05T18:30:00.000Z,2025-02-06T12:01:02.438Z,2025-02-06T12:01:02.438Z,0,,441.65,06-Feb-2025,
36,67a5f5dbfc8de5e196216ba8,ITC,EQ,N,445.5,428.4,440.0,430.85,430.1,441.1,18875982,8158860785.3,471.5,428.4,212183,INE154A01025,2025-02-07,2025-02-06T18:30:00.000Z,2025-02-07T12:00:27.131Z,2025-02-07T12:00:27.131Z,0,,432.24,07-Feb-2025,
37,67a9ea7ee33a534e171f3aab,ITC,EQ,N,433.3,426.5,427.0,427.2,427.7,430.85,12227140,5242493795.8,471.5,426.5,156939,INE154A01025,2025-02-10,2025-02-09T18:30:00.000Z,2025-02-10T12:01:02.848Z,2025-02-10T12:01:02.848Z,0,,428.76,10-Feb-2025,
38,67ab3bdb50247d25377b8eaf,ITC,EQ,N,430.55,417.5,428.8,418.3,418.05,427.2,14288751,6023750310.8,471.5,417.5,187384,INE154A01025,2025-02-11,2025-02-10T18:30:00.000Z,2025-02-11T12:00:27.554Z,2025-02-11T12:00:27.554Z,0,,421.57,11-Feb-2025,
39,67ac8d7f8968514ccc98cb15,ITC,EQ,N,413.8,407.6,413.15,409.9,411.2,418.3,13884574,5697674234.65,471.5,407.6,207478,INE154A01025,2025-02-12,2025-02-11T18:30:00.000Z,2025-02-12T12:01:03.007Z,2025-02-12T12:01:03.007Z,0,,410.36,12-Feb-2025,"[{'symbol': 'ITC', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Interim Dividend - Rs 6.50 Per Share', 'exDate': '12-Feb-2025', 'recDate': '12-Feb-2025', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'ITC Limited', 'isin': 'INE154A01025', 'ndEndDate': '-', 'caBroadcastDate': None}]"
40,67addefefdd3efc243280497,ITC,EQ,N,413.95,409.0,409.95,409.7,410.0,409.9,12989029,5340310573.9,471.5,407.6,185598,INE154A01025,2025-02-13,2025-02-12T18:30:00.000Z,2025-02-13T12:01:02.751Z,2025-02-13T12:01:02.751Z,0,,411.14,13-Feb-2025,
41,674469571ec3a361a57e2593,ITC,EQ,N,482.2,472.4,479.0,476.8,478.15,474.65,13891991,6626051098.65,528.5,399.35,137597,INE154A01025,2024-11-25,2024-11-24T18:30:00.000Z,2024-11-25T12:11:03.148Z,2024-11-25T12:11:03.148Z,0,,476.97,25-Nov-2024,
42,6745b87e9492d3b2ecd95ddd,ITC,EQ,N,482.65,474.1,480.0,477.0,477.0,476.8,6539846,3117927466.8,528.5,399.35,124209,INE154A01025,2024-11-26,2024-11-25T18:30:00.000Z,2024-11-26T12:01:02.644Z,2024-11-26T12:01:02.644Z,0,,476.76,26-Nov-2024,
43,674709fff336a41b79cc912e,ITC,EQ,N,480.1,473.0,477.5,476.95,476.95,477.0,7067013,3361555101.9,528.5,399.35,92526,INE154A01025,2024-11-27,2024-11-26T18:30:00.000Z,2024-11-27T12:01:03.102Z,2024-11-27T12:01:03.102Z,0,,475.67,27-Nov-2024,
44,67485b7ea7fdc58a31a44cf3,ITC,EQ,N,483.8,470.55,477.0,474.9,475.55,476.95,14412539,6860590338.25,528.5,399.35,197328,INE154A01025,2024-11-28,2024-11-27T18:30:00.000Z,2024-11-28T12:01:02.520Z,2024-11-28T12:01:02.520Z,0,,476.02,28-Nov-2024,
45,6749acfe28197e08105b9054,ITC,EQ,N,478.9,472.6,473.2,476.75,477.0,474.9,8346687,3976306074.1,528.5,399.35,126718,INE154A01025,2024-11-29,2024-11-28T18:30:00.000Z,2024-11-29T12:01:02.560Z,2024-11-29T12:01:02.560Z,0,,476.39,29-Nov-2024,
46,674da17e615625b7cbc6c5b5,ITC,EQ,N,479.3,473.4,476.0,477.2,477.4,476.75,5478598,2612398108.2,528.5,399.35,105775,INE154A01025,2024-12-02,2024-12-01T18:30:00.000Z,2024-12-02T12:01:02.577Z,2024-12-02T12:01:02.577Z,0,,476.84,02-Dec-2024,
47,674ef2ffb75b45d4b721c7ad,ITC,EQ,N,473.4,462.75,466.0,472.55,472.55,477.2,22218251,10421681081.05,528.5,399.35,289294,INE154A01025,2024-12-03,2024-12-02T18:30:00.000Z,2024-12-03T12:01:03.035Z,2024-12-03T12:01:03.035Z,0,,469.06,03-Dec-2024,
48,6750447ea4d0219c9cb1a3d2,ITC,EQ,N,478.2,466.4,474.4,467.1,467.2,472.55,13439484,6328346244.15,528.5,399.35,184751,INE154A01025,2024-12-04,2024-12-03T18:30:00.000Z,2024-12-04T12:01:02.787Z,2024-12-04T12:01:02.787Z,0,,470.88,04-Dec-2024,
49,675195ff14fda703a4472cc7,ITC,EQ,N,472.75,462.5,467.55,467.5,467.7,467.1,26415053,12362222644.55,528.5,399.35,280989,INE154A01025,2024-12-05,2024-12-04T18:30:00.000Z,2024-12-05T12:01:03.287Z,2024-12-05T12:01:03.287Z,0,,468.0,05-Dec-2024,
50,6752e77ed42015440ddd3326,ITC,EQ,N,474.95,467.7,470.0,471.15,471.95,467.5,7551407,3567134560.35,528.5,399.35,118458,INE154A01025,2024-12-06,2024-12-05T18:30:00.000Z,2024-12-06T12:01:02.495Z,2024-12-06T12:01:02.495Z,0,,472.38,06-Dec-2024,
51,6756dbfe6682485accce1f81,ITC,EQ,N,472.0,462.95,471.5,464.95,465.2,471.15,11703384,5465695132.7,528.5,399.35,160632,INE154A01025,2024-12-09,2024-12-08T18:30:00.000Z,2024-12-09T12:01:02.360Z,2024-12-09T12:01:02.360Z,0,,467.02,09-Dec-2024,
52,67582d7ec064b51791b145c5,ITC,EQ,N,466.45,462.6,465.35,465.45,465.35,464.95,8823805,4099916466.3,528.5,399.35,137180,INE154A01025,2024-12-10,2024-12-09T18:30:00.000Z,2024-12-10T12:01:02.273Z,2024-12-10T12:01:02.273Z,0,,464.64,10-Dec-2024,
53,67597efe6293b3bbdd79cf11,ITC,EQ,N,468.2,464.7,467.2,465.25,465.25,465.45,6745816,3144431682.05,528.5,399.35,108407,INE154A01025,2024-12-11,2024-12-10T18:30:00.000Z,2024-12-11T12:01:02.878Z,2024-12-11T12:01:02.878Z,0,,466.13,11-Dec-2024,
54,675ad2d6c064b51791b16d21,ITC,EQ,N,467.9,459.15,465.5,460.6,460.85,465.25,12884401,5956725495.6,528.5,399.35,165742,INE154A01025,2024-12-12,2024-12-11T18:30:00.000Z,2024-12-12T12:11:02.235Z,2024-12-12T12:11:02.235Z,0,,462.32,12-Dec-2024,
55,675c232b2df36c2be396c230,ITC,EQ,N,474.4,451.65,460.0,470.0,471.0,460.6,31753858,14748433018.55,528.5,399.35,249426,INE154A01025,2024-12-13,2024-12-12T18:30:00.000Z,2024-12-13T12:06:03.557Z,2024-12-13T12:06:03.557Z,0,,464.46,13-Dec-2024,
56,6760167e60793ad3f8110ad6,ITC,EQ,N,474.4,468.0,470.25,470.1,470.0,470.0,9007264,4234493701.85,528.5,399.35,153567,INE154A01025,2024-12-16,2024-12-15T18:30:00.000Z,2024-12-16T12:01:02.859Z,2024-12-16T12:01:02.859Z,0,,470.12,16-Dec-2024,
57,676167feb717e2d64f27d9e6,ITC,EQ,N,475.8,463.05,470.0,469.55,470.7,470.1,19844152,9333064294.3,528.5,399.35,235005,INE154A01025,2024-12-17,2024-12-16T18:30:00.000Z,2024-12-17T12:01:02.712Z,2024-12-17T12:01:02.712Z,0,,470.32,17-Dec-2024,
58,6762b97eb717e2d64f27feca,ITC,EQ,N,473.8,466.9,472.7,470.5,471.25,469.55,12365167,5817485040.3,528.5,399.35,171373,INE154A01025,2024-12-18,2024-12-17T18:30:00.000Z,2024-12-18T12:01:02.980Z,2024-12-18T12:01:02.980Z,0,,470.47,18-Dec-2024,
59,67640aff734336da9a1df821,ITC,EQ,N,474.35,465.3,469.0,466.55,466.0,470.5,14599270,6841613826.05,528.5,399.35,208360,INE154A01025,2024-12-19,2024-12-18T18:30:00.000Z,2024-12-19T12:01:03.224Z,2024-12-19T12:01:03.224Z,0,,468.63,19-Dec-2024,
60,67655c7f2dd9ee863fc5f93e,ITC,EQ,N,467.45,459.3,466.5,464.65,465.65,466.55,19481288,9038176739.25,528.5,399.35,241995,INE154A01025,2024-12-20,2024-12-19T18:30:00.000Z,2024-12-20T12:01:03.026Z,2024-12-20T12:01:03.026Z,0,,463.94,20-Dec-2024,
61,676950fe2735aad80199230d,ITC,EQ,N,477.7,467.6,471.2,474.25,474.5,464.65,18837469,8911659177.3,528.5,399.35,240219,INE154A01025,2024-12-23,2024-12-22T18:30:00.000Z,2024-12-23T12:01:02.469Z,2024-12-23T12:01:02.469Z,0,,473.08,23-Dec-2024,
62,676aa27fb9175d991cfb1807,ITC,EQ,N,480.25,472.65,474.9,478.45,478.25,474.25,11564497,5528895414.85,528.5,399.35,172646,INE154A01025,2024-12-24,2024-12-23T18:30:00.000Z,2024-12-24T12:01:03.080Z,2024-12-24T12:01:03.080Z,0,,478.09,24-Dec-2024,
63,676d457f719d55176d725851,ITC,EQ,N,481.85,476.0,480.55,476.95,477.0,478.45,8848065,4233160326.9,528.5,399.35,148089,INE154A01025,2024-12-26,2024-12-25T18:30:00.000Z,2024-12-26T12:01:03.371Z,2024-12-26T12:01:03.371Z,0,,478.43,26-Dec-2024,
64,676e96fe2735aad801994828,ITC,EQ,N,481.9,476.0,479.75,478.6,479.7,476.95,16279450,7800652449.55,528.5,399.35,166926,INE154A01025,2024-12-27,2024-12-26T18:30:00.000Z,2024-12-27T12:01:02.802Z,2024-12-27T12:01:02.802Z,0,,479.17,27-Dec-2024,
65,67728b7efcbe9f5d8969571e,ITC,EQ,N,481.45,476.0,480.75,477.0,476.8,478.6,13074810,6255656373.25,528.5,399.35,158954,INE154A01025,2024-12-30,2024-12-29T18:30:00.000Z,2024-12-30T12:01:03.000Z,2024-12-30T12:01:03.000Z,0,,478.45,30-Dec-2024,
66,6773dcfedcd6a4fdd5da134c,ITC,EQ,N,484.65,474.55,478.45,483.65,484.45,477.0,13276195,6370264307.2,528.5,399.35,152025,INE154A01025,2024-12-31,2024-12-30T18:30:00.000Z,2024-12-31T12:01:02.867Z,2024-12-31T12:01:02.867Z,0,,479.83,31-Dec-2024,
67,67754b92d3205bf7e5c320d2,ITC,EQ,N,486.85,482.15,486.0,483.95,484.7,483.65,18229128,8839930024.4,528.5,399.35,164587,INE154A01025,2025-01-01,2024-12-31T18:30:00.000Z,2025-01-01T14:05:06.100Z,2025-01-01T14:05:06.100Z,0,,484.93,01-Jan-2025,
68,67767ffe99c47fa1f170f488,ITC,EQ,N,490.0,482.3,485.35,489.05,489.5,483.95,26124980,12702491020.45,528.5,399.35,224779,INE154A01025,2025-01-02,2025-01-01T18:30:00.000Z,2025-01-02T12:01:02.274Z,2025-01-02T12:01:02.274Z,0,,486.22,02-Jan-2025,
69,6777d17f52578c8acfcbff10,ITC,EQ,N,491.0,479.85,490.25,481.6,483.95,489.05,37072992,17893961935.85,528.5,399.35,227193,INE154A01025,2025-01-03,2025-01-02T18:30:00.000Z,2025-01-03T12:01:03.312Z,2025-01-03T12:01:03.312Z,0,,482.67,03-Jan-2025,
70,670faafd8f728f726a3224be,ITC,EQ,N,498.85,492.35,496.0,493.2,493.1,498.55,6682083,3309653123.2,528.5,399.35,117691,INE154A01025,2024-10-16,2024-10-15T18:30:00.000Z,2024-10-16T12:01:02.003Z,2024-10-16T12:01:02.003Z,0,,495.3,16-Oct-2024,
71,6710fc7d58430d0d53874a17,ITC,EQ,N,495.0,488.0,495.0,488.9,489.0,493.2,7385299,3624029088.45,528.5,399.35,106788,INE154A01025,2024-10-17,2024-10-16T18:30:00.000Z,2024-10-17T12:01:01.847Z,2024-10-17T12:01:01.847Z,0,,490.71,17-Oct-2024,
72,67124dfe08abd6fc79f1bd03,ITC,EQ,N,491.55,478.4,488.75,486.7,486.15,488.9,21778099,10510819521.05,528.5,399.35,189101,INE154A01025,2024-10-18,2024-10-17T18:30:00.000Z,2024-10-18T12:01:02.401Z,2024-10-18T12:01:02.401Z,0,,482.63,18-Oct-2024,
73,6716427eba9eb4253637623b,ITC,EQ,N,487.6,477.35,486.7,483.65,483.1,486.7,7395274,3574875531.85,528.5,399.35,135775,INE154A01025,2024-10-21,2024-10-20T18:30:00.000Z,2024-10-21T12:01:02.915Z,2024-10-21T12:01:02.915Z,0,,483.4,21-Oct-2024,
74,671793fe6b3ec1a6ea58dd47,ITC,EQ,N,488.4,480.8,483.65,481.8,482.5,483.65,12299288,5950454269.8,528.5,399.35,194079,INE154A01025,2024-10-22,2024-10-21T18:30:00.000Z,2024-10-22T12:01:02.373Z,2024-10-22T12:01:02.373Z,0,,483.8,22-Oct-2024,
75,6718e57e874f1446394ef016,ITC,EQ,N,483.3,479.5,481.0,480.35,480.7,481.8,10162570,4887014877.45,528.5,399.35,130143,INE154A01025,2024-10-23,2024-10-22T18:30:00.000Z,2024-10-23T12:01:02.650Z,2024-10-23T12:01:02.650Z,0,,480.88,23-Oct-2024,
76,671a36fec84c96f1c48bcecc,ITC,EQ,N,482.4,470.0,482.0,471.7,470.7,480.35,13092399,6209965225.2,528.5,399.35,240152,INE154A01025,2024-10-24,2024-10-23T18:30:00.000Z,2024-10-24T12:01:02.217Z,2024-10-24T12:01:02.217Z,0,,474.32,24-Oct-2024,
77,671b887e893aeedc08e977c7,ITC,EQ,N,493.5,474.2,475.8,482.3,482.25,471.7,30961625,15056261874.0,528.5,399.35,379810,INE154A01025,2024-10-25,2024-10-24T18:30:00.000Z,2024-10-25T12:01:02.766Z,2024-10-25T12:01:02.766Z,0,,486.29,25-Oct-2024,
78,671f865e055e32831beae26b,ITC,EQ,N,485.9,476.0,481.95,484.15,484.0,482.3,8614446,4158985648.85,528.5,399.35,113970,INE154A01025,2024-10-28,2024-10-27T18:30:00.000Z,2024-10-28T12:41:02.586Z,2024-10-28T12:41:02.586Z,0,,482.79,28-Oct-2024,
79,6720ce7e39eff3a52700938b,ITC,EQ,N,489.2,481.3,485.0,487.95,488.0,484.15,6866704,3338033179.65,528.5,399.35,111564,INE154A01025,2024-10-29,2024-10-28T18:30:00.000Z,2024-10-29T12:01:02.748Z,2024-10-29T12:01:02.748Z,0,,486.12,29-Oct-2024,
80,67221fff5378196752d6ed29,ITC,EQ,N,493.25,486.5,487.95,491.55,491.8,487.95,6393835,3138398995.85,528.5,399.35,92835,INE154A01025,2024-10-30,2024-10-29T18:30:00.000Z,2024-10-30T12:01:03.335Z,2024-10-30T12:01:03.335Z,0,,490.85,30-Oct-2024,
81,6723717e6022a529b98a1700,ITC,EQ,N,493.0,484.7,492.0,488.8,489.25,491.55,7810874,3810127063.4,528.5,399.35,161609,INE154A01025,2024-10-31,2024-10-30T18:30:00.000Z,2024-10-31T12:01:02.680Z,2024-10-31T12:01:02.680Z,0,,487.8,31-Oct-2024,
82,6724fd96249472d7ff1d769a,ITC,EQ,N,492.1,489.3,491.0,490.3,489.95,488.8,1461602,717491831.9,528.5,399.35,54687,INE154A01025,2024-11-01,2024-10-31T18:30:00.000Z,2024-11-01T16:11:02.822Z,2024-11-01T16:11:02.822Z,0,,490.89,01-Nov-2024,
